 Service Location - ID, Service Location - Description, Service Location - Address Line 1, Service Location - City, Service Location - Postal Code, Service Location - State, Latitude, Longitude
1027191,Swiss Buda (Sacramento/Fruitridge),2342 Fruitridge Road,Sacramento,95822,CA,38.52443,-121.48455
3212,Midtown Sushi (Sacramento/P),2801 P St,Sacramento,95816,CA,38.56733,-121.47193
3095,Land Park Bowl (Sacramento/Freeport),5850 Freeport Blvd,Sacramento,95822,CA,38.51923,-121.49949
1017409,The Izakaya (Sacramento/Freeport),5651 Freeport Blvd,Sacramento,95822,CA,38.5225,-121.49762
1017421,Zazon Del Mar (Sacramento/Fruitridge),2386 Fruitridge Road,Sacramento,95822,CA,38.52468,-121.483842
4033,Romas Pizzeria (Sacramento/Franklin),5743 Franklin Blvd,Sacramento,95824,CA,38.52214,-121.47073
1044892,2M - Hop Gardens (Sacramento/Franklin),2904 Franklin Blvd,Sacramento,95817,CA,38.551894,-121.476104
1076695,Chocolate Fish (Sacramento/Freeport),2940 Freeport Blvd,Sacramento,95818,CA,38.55144,-121.48898
4544,Taylor Market (Sacramento/Freeport),2900 Freeport Blvd,Sacramento,95818,CA,38.55194,-121.48899
2347,Dantorels Curtis Park (Sacramento/24th),2700 24th St,Sacramento,95818,CA,38.55516,-121.48349
4110,Round Table (Sacramento/Freeport),3005 Freeport Blvd,Sacramento,95818,CA,38.5502,-121.48867
1112057,Fixins Soul Kitchen (Sacramento/3rd),3428 3Rd Ave,Sacramento,95817,CA,38.551862,-121.469542
1017358,La Venadita (Sacramento/3rd),3501 3Rd Avenue,Sacramento,95817,CA,38.551635,-121.468357
1017362,Los Jarritos (Sacramento/Broadway),2509 Broadway,Sacramento,95818,CA,38.55846,-121.47984
2789,Hideaway (Sacramento/Franklin),2565 Franklin Blvd,Sacramento,95818,CA,38.556356,-121.475754
3301,Mayas Taqueria (Sacramento/Broadway),2700 Broadway,Sacramento,95818,CA,38.55741,-121.47763
1684,Arthur Henrys Supper Club (Sacramento/Broadway),3402 Broadway,Sacramento,95817,CA,38.552346,-121.469331
5056,Shine (Sacramento/E),1400 E Street,Sacramento,95814,CA,38.58402,-121.48547
1043949,Chandos Cantina (Sacramento/15th),805 15th St,Sacramento,95814,CA,38.58036,-121.48532
3351,Mikuni Japanese Restaurant (Sacramento/J),1530 J St,Sacramento,95814,CA,38.57798,-121.48551
1696,Aura (Sacramento/G),1401 G St,Sacramento,95814,CA,38.58234,-121.48613
4914,Super Pan (Sacramento/15Th),900 15Th St,Sacramento,95814,CA,38.57948,-121.48642
4706,Torch Club (Sacramento/15th),904 15Th St,Sacramento,95814,CA,38.57941,-121.48649
2136,Chaise Lounge (Sacramento/H),1330 H St,Sacramento,95814,CA,38.58077,-121.48725
2627,Fox & Goose (Sacramento/R),1001 R St,Sacramento,95811,CA,38.5715,-121.49694
1096714,Aji Dori Restaurant (Sac/R),1100 R Street,Sacramento,95811,CA,38.571069,-121.495898
1091839,The Inn & Spa At Parkside (Sacramento/6Th),2116 6Th St,Sacramento,95818,CA,38.56897,-121.50443
3586,Old Ironside (Sacramento/10Th),1901 10Th St,Sacramento,95811,CA,38.57024,-121.49756
11598,Fish Face (Sacramento/R),1104 R St. Suite 100,Sacramento,95608,CA,38.570997,-121.49551
1059626,Market 5-ONE-5 (Sacramento/R),915 R St,Sacramento,95811,CA,38.571768,-121.498116
2492,Elixir (Sacramento/10th),1815 10Th St,Sacramento,95814,CA,38.580921,-121.493202
3353,Mikunis (Elk Grove/Bond),8525 Bond Rd,Elk Grove,95624,CA,38.4241,-121.38894
2139,Chasons Crab Stadium (Elk Grove/Sheldon),8839 Sheldon Rd,Elk Grove,95624,CA,38.43856,-121.37346
3092,Lamppost Pizza (Sacramento/Elk Grove),8065 Elk Grove Florin Rd,Sacramento,95829,CA,38.46492,-121.37058
3441,Mountain Mikes (Elk Grove/8441 Elk Grove),8441 Elk Grove Florin Rd,Elk Grove,95624,CA,38.45086,-121.37028
11280,Super Taco Mexican Restaurant (Sacramento/Florin),8347 Elk Grove Florin Rd 127,Sacramento,95829,CA,38.45474,-121.37029
4115,Round Table (Sacramento/Elk Grove),8345 Elk Grove Florin Rd,Sacramento,95829,CA,38.45468,-121.3708
7994,Sushi Q (Elk Grove/Elk Grove Florin),8325 Elk Grove Florin Road,Elk Grove,95829,CA,38.45543,-121.37046
1037703,Swish 54 (Elk Grove/Sheldon Rd),8835 Sheldon Rd #110-120,Elk Grove,95624,CA,38.4388,-121.37209
2241,Mimosa House (Sacramento/J),5641 J Street,Sacramento,95819,CA,38.56453,-121.43375
2135,Chargins (Sacramento/J),4900 J St,Sacramento,95819,CA,38.56666,-121.44276
2259,Clubhouse 56 (Sacramento/56th),723 56th St,Sacramento,95819,CA,38.56801,-121.43348
4066,Round Table (CSUS Food Court) (Sacramento/J),6000 J St,Sacramento,95819,CA,38.56286,-121.42994
1017356,Knights of Columbus (Sacramento/Newman),5961 Newman Court,Sacramento,95819,CA,38.566677,-121.429841
2783,Heavenlys Yogurt (Sacramento/H),5535 H St,Sacramento,95819,CA,38.56773,-121.43484
3256,Mamma Susannas Pizzaria (Sacramento/Carlson Dr),5487 Carlson Dr,Sacramento,95819,CA,38.57306,-121.43281
1116683,The Coconut River Park (Sacramento/Carlson),5489 Carlson Dr,Sacramento,95819,CA,38.572735,-121.432459
2181,Chilis (Elk Grove/Laguna),7410 Laguna Boulevard,Elk Grove,95624,CA,38.423774,-121.39449
2154,Chevys (Elk Grove/Laguna),7401 Laguna Blvd,Elk Grove,95758,CA,38.42406,-121.41645
13733,Chicago Fire (Elk Grove/Laguna),1701 Laguna Blvd.,Elk Grove,95758,CA,38.427502,-121.47069
3656,Outback Steakhouse (Elk Grove/Laguna),7221 Laguna Blvd,Elk Grove,95624,CA,38.423774,-121.39449
1017335,Fire Wings (Sacramento/Center Parkway),8785 Center Parkway B180,Sacramento,95823,CA,38.4392,-121.41885
1033049,United Artists Laguna Village 12 (Sacramento/Center Park),8755 Center Park Way,Sacramento,95823,CA,38.43926,-121.42117
2315,Crazy Sushi (Elk Grove/Laguna),7419 Laguna Blvd,Elk Grove,95758,CA,38.42462,-121.41724
3447,Mountain Mikes (Elk Grove/Laguna),7440 Laguna Blvd,Elk Grove,95758,CA,38.42291,-121.4156
1044890,Boulder Field (Sacramento/Belverde),8425 Belvedere Ave,Sacramento,95826,CA,38.53874,-121.39463
4679,Tipps & Shakes Deli (Sacramento/Florin Perkins),5103 Florin Perkins Rd,Sacramento,95826,CA,38.530191,-121.390616
3208,Lotus Casino (Sacramento/Stockton),6010 Stockton Blvd,Sacramento,95824,CA,38.51743,-121.43968
1095267,Cajun Madness (Sacramento/Stockton),6035 Stockton Blvd,Sacramento,95824,CA,38.51644,-121.43818
5048,The Spot (S Sacramento/Stockton),6048 Stockton Blvd Ste 170,South Sacramento,95824,CA,38.516677,-121.438899
2866,Idle Hour (Sacramento/Fruitridge),6814 Fruitridge Rd,Sacramento,95820,CA,38.525037,-121.423746
2133,Chandos Tacos (Sacramento/Power Inn),5665 Power Inn Rd,Sacramento,95824,CA,38.52405,-121.40845
2754,Happy Bar (Sacramento/Bradshaw),5236 Bradshaw Rd,Sacramento,95829,CA,38.52737,-121.33538
8456,Mark Iii Construction (Sacramento/Florin Perkins),5101 Florin Perkins Rd.,Sacramento,95826,CA,38.52928,-121.38984
1016060,Bacon & Butter (Sacramento/Broadway),5913 Broadway,Sacramento,95820,CA,38.54697,-121.43599
1111071,Mezcal Grill (Sacramento/Broadway),5701 Broadway Ste B,Sacramento,95817,CA,38.546738,-121.439262
1016871,Dos Coyotes Border Cafe (Sacramento/Folsom),6450 Folsom Boulevard 1,Sacramento,95819,CA,38.55383,-121.42836
1788,Bento Box (Sacramento/65th),1420 65th St,Sacramento,95819,CA,38.55409,-121.42826
1101764,Sports Bar 916 (Sacramento/Folsom),7042 Folsom Blvd,Sacramento,95819,CA,38.55192,-121.420091
1117354,Tacoa Tacos y Tequila (Sacramento/Folsom),6350 Folsom Blvd,Sacramento,95819,CA,38.55463,-121.42914
1017308,Beach Hut Deli (Sacramento/Folsom),6601 Folsom Boulevard 110,Sacramento,95819,CA,38.55421,-121.42626
2681,Giovannis (Sacramento/Folsom),6200 Folsom Blvd,Sacramento,95819,CA,38.555507,-121.43067
1043921,Pizza Rev (Sacramento/Folsom),5801 Folsom Blvd St 110,Sacramento,95819,CA,38.55777,-121.43586
4109,Round Table (Sacramento/Folsom),5101 Folsom Blvd,Sacramento,95819,CA,38.56087,-121.4434
1058953,Allora (Sacramento/Folsom),5215 Folsom Blvd,Sacramento,95819,CA,38.56036,-121.44239
1077883,2M - The Bank (Sacramento/J),629 J St,Sacramento,95814,CA,38.58155,-121.4978
1091884,Fogo De Minas (Sacramento/Gateway Oaks),2606 Gateway Oaks Dr Ste 1040,Sacramento,95833,CA,38.61313,-121.51571
14059,Mountain Mikes (Sacramento/Gateway Oaks),2610 Gateway Oaks Dr.,Sacramento,95833,CA,38.612366,-121.517046
1077883,2M - The Bank (Sacramento/J),629 J St,Sacramento,95814,CA,38.58155,-121.4978
15558,Takumi Izakaya (Sacramento/J),826 J St,Sacramento,95814,CA,38.5807,-121.49508
2977,Karma Brew (Sacramento/16th),1530 16Th St,Sacramento,95814,CA,38.57173,-121.48807
3902,R 15 (Sacramento/R),1431 R St,Sacramento,95811,CA,38.5698,-121.49057
3242,Magpie (Sacramento/16th),1601 16Th Street,Sacramento,95811,CA,38.570268,-121.488615
3684,Uncle Vitos (Sacramento/16th),1501 16Th Street,Sacramento,95814,CA,38.57203,-121.48775
4570,Thai Canteen (Sacramento/16Th),1501 16Th Street 109,Sacramento,95814,CA,38.57203,-121.48775
3224,Lunas (Sacramento/16th),1414 16Th St,Sacramento,95814,CA,38.57319,-121.48746
4301,Simons (Sacramento/16th),1415 16Th St,Sacramento,95814,CA,38.573024,-121.487357
1016065,Orchid Thai Midtown (Sacramento/16th),1609 16Th St.,Sacramento,95814,CA,38.571035,-121.488218
5045,Preflight Lounge (Sacramento/10th),1011 10th Street,Sacramento,95814,CA,38.57983,-121.493622
4912,Zebra Club (Sacramento/P),1900 P St,Sacramento,95811,CA,38.57029,-121.48398
1082233,Mendocino Farms (Sacramento/R),1610 R St,Sacramento,95811,CA,38.569011,-121.488116
1071591,Beast + Bounty (Sacramento/R),1701 R St,Sacramento,95811,CA,38.568904,-121.487235
3874,Press Club (Sacramento/P),2030 P St,Sacramento,95811,CA,38.56962,-121.48167
3895,Q Street Bar & Grill (Sacramento/Q),2013 Q St,Sacramento,95811,CA,38.5689,-121.48276
2440,Easy On I (Sacramento/I),1725 I St,Sacramento,95811,CA,38.57868,-121.48245
9102,Broderick (Sacramento/L),1820 L St.,Sacramento,95811,CA,38.574967,-121.482791
4651,The Rind (Sacramento/L),1801 L Street 40,Sacramento,95811,CA,38.57515,-121.48226
1948,Buckhorn Grill (Sacramento/L),1801 L St,Sacramento,95811,CA,38.57515,-121.48226
1113697,Saigon Alley Kitchen (Sacramento/L),1801 L St Ste 50,Sacramento,95811,CA,38.57515,-121.48226
4645,The Porch Restaurant (Sacramento/K),1815 K St,Sacramento,95811,CA,38.5764,-121.48236
3751,Petra Greek (Sacramento/16Th),1122 16Th Street,Sacramento,95814,CA,38.5763,-121.48609
1789,Bento Box (Sacramento/16th),1101 16th St,Sacramento,95814,CA,38.576568,-121.485825
4567,Veg Cafe And Bar (Sacramento/J),2431 J St,Sacramento,95816,CA,38.57501,-121.47347
2063,Capital Garage (Sacramento/K),1500 K St,Sacramento,95814,CA,38.57729,-121.48695
4642,The Park Ultra Lounge (Sacramento/15th),1116 15Th St,Sacramento,95814,CA,38.57689,-121.48758
1025859,The Hotel Bar (Sacramento/L),1501 L Street,Sacramento,95814,CA,38.57673,-121.48728
3756,PF Changs (Sacramento/J),1530 J St,Sacramento,95814,CA,38.57798,-121.48551
3215,Lucca Restaurant (Sacramento/J),1615 J St,Sacramento,95814,CA,38.57841,-121.48449
6387,The Melting Pot (Sacramento/15th),814 15Th St.,Sacramento,95814,CA,38.58017,-121.48617
6339,Taqueria Jalisco (Sacramento/16th),330 16Th Street,Sacramento,95814,CA,38.58491,-121.48249
1037519,Selland's Market Cafe (Sacramento/Broadway),915 Broadway,Sacramento,95818,CA,38.56441,-121.50122
4710,Tower Cafe (Sacramento/Broadway),1518 Broadway,Sacramento,95818,CA,38.56179,-121.49352
5070,Masullo Pizza (Sacramento/Riverside),2711 Riverside Blvd,Sacramento,95818,CA,38.55915,-121.50041
4011,Riverside Clubhouse (Sacramento/Riverside),2633 Riverside Boulevard,Sacramento,95818,CA,38.56064,-121.49923
1027315,The Tower Theatre (Sacramento/Land Park),2508 Land Park Dr,Sacramento,95818,CA,38.56146,-121.49328
14045,Kyoto Sushi Bar Grill & Ramen (Sacramento/Broadway),1724 Broadway,Sacramento,95818,CA,38.5608,-121.49019
1017376,Pancho's Cocina Mexicana and Grill (Sacramento/Broadway),2026 Broadway,Sacramento,95818,CA,38.559789,-121.485944
2781,Heat Shabu Baru (Sacramento/18th),2416 18Th St,Sacramento,95818,CA,38.56143,-121.48989
3371,Misos (Sacramento/Broadway),1517 Broadway,Sacramento,95818,CA,38.56201,-121.49287
1017420,X-O Lounge (Sacramento/Broadway),1400 Broadway,Sacramento,95818,CA,38.562197,-121.494965
1017351,Jamie's Bar & Grill (Sacramento/Broadway),427 Broadway,Sacramento,95818,CA,38.56586,-121.50764
1041313,Service Systems Asst - Zoo (Sacramento/W Land Park),3930 West Land Park Dr,Sacramento,95822,CA,38.53961,-121.50561
1118287,Mannys Barzzeria (Isleton/2nd),212 2nd St,Isleton,95641,CA,38.16174,-121.61096
15531,The Lighthouse Restaurant (Isleton/Brannan Island),151 Brannan Island Rd,Isleton,95641,CA,38.10499,-121.57135
1027131,Mei Wah Beer Room (Isleton/Main St),35 Main Street,Isleton,95641,CA,38.162611,-121.605854
1017234,Spindrift Restaurant (Isleton/West Brannan Island Road),841 West Brannan Island Road,Isleton,95641,CA,38.10769,-121.59856
1017231,B & W Resort Marina (Isleton/Brannan Island),964 Brannan Island Road,Isleton,95641,CA,38.12833,-121.57997
1027097,Ko-Ket Resort (Isleton/Isleton),14174 Isleton Road,Isleton,95641,CA,38.2406,-121.55353
11925,Meet and Eat (Sacramento/Freeport),3445 Freeport Blvd.,Sacramento,95818,CA,38.54427,-121.49052
1017413,The Sandwich Spot (Sacramento/11th),2108 11Th Avenue,Sacramento,95818,CA,38.54339,-121.49077
1072029,Burgess Brothers And Antojitos Inc (Sacramento/Sutterville),2114 Sutterville Rd,Sacramento,95822,CA,38.53837,-121.48987
1583,Akebono (Sacramento/Freeport),4960 Freeport Blvd,Sacramento,95822,CA,38.52968,-121.4964
4848,William Land Golf Course (Sacramento/Sutterville),1701 Sutterville Rd,Sacramento,95822,CA,38.53761,-121.49894
1016815,Joe Marty's Bar and Grill (Sacramento/Broadway),1500 Broadway,Sacramento,95818,CA,38.561846,-121.493509
4470,Sushi Cafe (Sacramento/Freeport),4491 Freeport Blvd,Sacramento,95822,CA,38.53462,-121.49356
1025861,Vics Ice Cream (Sacramento/Riverside),3199 Riverside Blvd,Sacramento,95818,CA,38.55013,-121.50569
4004,River City Grill (West Sacramento/Del Monte),2521 Del Monte Street,West Sacramento,95691,CA,38.56953,-121.54361
1017422,Chandos Tacos (West Sacramento/Boatman),2530 Boatman Avenue,Sacramento,95691,CA,38.567746,-121.543513
2716,Grand Central Station (West Sacramento/Harbor),1250 Harbor Blvd,West Sacramento,95691,CA,38.57279,-121.54914
1016869,Flaming Grill Cafe (West Sacramento/Harbor),1350 Harbor Boulevard,West Sacramento,95691,CA,38.57015,-121.54956
1071323,Oscar's Very Mexican Food (West Sacramento/Harbor Blvd),1350 Harbor Blvd,West Sacramento,95691,CA,38.57015,-121.54956
4736,Tsuki (West Sacramento/Lake Washington),2210 Lake Washington Blvd,West Sacramento,95691,CA,38.5542,-121.53813
1101658,Marcos Pizza (West Sacramento/Lake Washington),2230 Lake Washington,West Sacramento,95691,CA,38.554852,-121.54002
4827,The Waterboy (Sacramento/Capitol),2000 Capitol Ave,Sacramento,95811,CA,38.57299,-121.4813
2386,Costanza's (Sacramento/L),2107 L St,Sacramento,95816,CA,38.57412,-121.47905
1085792,The Cabin (Sacramento/21st),1207 21St St,Sacramento,95811,CA,38.573889,-121.479566
1884,Bombay Bar & Grill (Sacramento/21st),1315 21st St,Sacramento,95811,CA,38.57249,-121.4801
4913,Zeldas Pizza (Sacramento/21st),1415 21St St,Sacramento,95811,CA,38.57138,-121.48055
1033139,Holy Diver (Sacramento/21st),1517 21St Street,Sacramento,95811,CA,38.570147,-121.481166
4935,Plan B Cafe (Sacramento/20Th),1226 20Th Street,Sacramento,95811,CA,38.57391,-121.48132
3296,Matteo (Carmichael/Arden),5132 Arden Way,Carmichael,95608,CA,38.59458,-121.34495
1852,Blind Pig (Carmichael/El Camino),4720 El Camino Ave,Carmichael,95608,CA,38.610132,-121.354234
3430,Mountain Mikes (Carmichael/El Camino),5019 El Camino Ave,Carmichael,95608,CA,38.61035,-121.34707
1017410,The Mandarin Restaurant (Sacramento/Arden),4321 Arden Way,Sacramento,95825,CA,38.596334,-121.363387
1017040,Willie's (Carmichael/Arden),5050 Arden Way,Carmichael,95608,CA,38.59529,-121.346794
4108,500F Pizza x Taphouse (Sacramento/Arden),4341 Arden Wy,Sacramento,95801,CA,38.596506,-121.362989
1017361,Long Shot (Sacramento/Arden Way),4239 Arden Way,Sacramento,95864,CA,38.59628,-121.36516
4830,Wenellis Pizza (Sacramento/Arden),4215 Arden Wy,Sacramento,95801,CA,38.596033,-121.365664
2997,19 Handles (Sacramento/Arden),4235 Arden Way,Sacramento,95864,CA,38.595658,-121.365601
1032721,Cornerstorne Cafe and Bar (W Sacramento/Sacramento),1617 Sacramento Avenue,West Sacramento,95605,CA,38.59074,-121.53998
1017424,Eppie's Restaurant (West Sacramento/Lake),4025 Lake Road,West Sacramento,95691,CA,38.571808,-121.579158
3314,Mecca Club (West Sacramento/Sunset Ave),701 Sunset Ave,West Sacramento,95605,CA,38.59369,-121.54518
1098342,Le Five (W Sacramento/Seaport),3940 Seaport Blvd,West Sacramento,95691,CA,38.56605,-121.57523
1764,Beach Hut Deli (W Sacramento/Ikea),767 Ikea Ct,West Sacramento,95605,CA,38.58931,-121.55072
1017427,Wingstop (West Sacramento/Ikea),763 Ikea Court 110,West Sacramento,95605,CA,38.589646,-121.550983
1019258,Manaao Thai Cuisine (West Sacramento/Harbor Pointe),715 Harbor Pointe Pl,West Sacramento,95605,CA,38.59118,-121.55463
4844,Mod Pizza (West Sacramento/Ikea),771 Ikea Ct Ste 100,West Sacramento,95605,CA,38.58931,-121.54987
6298,Sac Brew Bike (Sacramento/19Th),1519 19Th Street,Sacramento,95811,CA,38.5708,-121.48357
11129,VFW (W Sacramento/Lisbon),1708 Lisbon Ave,West Sacramento,95605,CA,38.59445,-121.54396
2659,Garcias Restaurant (Carmichael/Madison),6049 Madison Ave,Carmichael,95608,CA,38.66191,-121.32416
4829,Weiner Works (Sacramento/Madison),5207 Madison Ave,Sacramento,95841,CA,38.66124,-121.34371
3279,Mark & Monicas (Carmichael/Manzanita),4751 Manzanita Avenue,Carmichael,95608,CA,38.65133,-121.32807
1071579,Taqueria Los Cantaritos (Sacramento/Madison),5412 Madison Ave Ste 170,Sacramento,95841,CA,38.6602,-121.33849
2138,Chasers (Sacramento/Madison),5412 Madison Ave,Sacramento,95841,CA,38.6602,-121.33849
1103360,Taqueria El Balcon (Sacramento/Madison),5800 Madison Ave Ste Q,Sacramento,95841,CA,38.6598,-121.32812
4413,Sticky Wicket (Sacramento/Madison Ave),5147 Madison Ave,Sacramento,95841,CA,38.66127,-121.34468
3816,Pizza Rock (Sacramento/K),1020 K St,Sacramento,95814,CA,38.579085,-121.493693
7654,Empress Tavern (Sacramento/K),1013 K Street,Sacramento,95814,CA,38.57904,-121.49345
2389,Dive Bar (Sacramento/K),1016 K St,Sacramento,95814,CA,38.57902,-121.49363
1026379,El Santo (Sacramento/K),1000 K Street,Sacramento,95814,CA,38.57915,-121.49394
1017000,Ambrosia Cafe (Sacramento/K),1030 K St,Sacramento,95814,CA,38.57894,-121.49286
3583,Oishii Sushi & Heartbeat KTV (Sacramento/K),1000 K Street 200,Sacramento,95814,CA,38.579129,-121.493897
1017355,Kico's Mexican Food (Sacramento/Arden),2324 Arden Way,Sacramento,95825,CA,38.596036,-121.409481
4111,Round Table (Sacramento/Howe),1566 Howe Ave,Sacramento,95825,CA,38.59471,-121.41478
1071577,Culichi Town (Sacramento/Arden),2243 Arden Way,Sacramento,95825,CA,38.59653,-121.41284
4508,Firefly Lounge (Sacramento/Fulton),1443 Fulton Avenue,Sacramento,95864,CA,38.592254,-121.402293
1017012,Arigato Sushi (Sacramento/Howe),1608 Howe Avenue A5,Sacramento,95825,CA,38.59512,-121.41454
1017404,Wedashii Sushi Bar & Lounge (Sacramento/Howe Avenue),1841 Howe Avenue B,Sacramento,95825,CA,38.59926,-121.41576
2836,Hot Shot Billards (Sacramento/Bell),1721 Bell St,Sacramento,95825,CA,38.59695,-121.41094
3257,Sushi Z (Sacramento/Alta Arden),2580 Alta Arden Expy,Sacramento,95825,CA,38.59924,-121.40284
3150,Liaison Lounge & Restaurant (Sacramento/Alta Arden),2667 Alta Arden Expy,Sacramento,95825,CA,38.599935,-121.399354
1071710,Arden Hills Country Club (Sacramento/Arden Hills Country Club),1220 Arden Hills Country Club Ln,Sacramento,95864,CA,38.5879,-121.35534
2258,The Clubhouse Bar & Grill (Carmichael/Fair Oaks),5150 Fair Oaks Blvd,Carmichael,95608,CA,38.59675,-121.34388
2498,Elks Lodge (Carmichael/Cypress),5631 Cypress Ave,Carmichael,95608,CA,38.63974,-121.33289
4315,Skips (Carmichael/El Camino),4717 El Camino Ave,Carmichael,95608,CA,38.610151,-121.354323
1017034,El Palmar Mexican Restaurant (Carmichael/Mission),2452 Mission Avenue,Carmichael,95608,CA,38.60958,-121.35456
4145,Round Table (Carmichael/Marconi),4949 Marconi Ave,Carmichael,95608,CA,38.61777,-121.34809
3431,Mountain Mikes (Carmichael/Manzanita),4141 Manzanita Ave,Carmichael,95608,CA,38.64038,-121.3287
1017035,El Papagayo Restaurant (Carmichael/Marconi),5804 Marconi Avenue,Carmichael,95608,CA,38.61683,-121.32964
3213,Lowbrau (Sacramento/20Th),1050 20Th Street,Sacramento,95811,CA,38.57631,-121.4802
4659,The Tank House (Sacramento/J),1925 J St,Sacramento,95811,CA,38.57694,-121.48016
3822,Pizzeria Urbano (Sacramento/20Th),1050 20Th Street,Sacramento,95811,CA,38.57631,-121.4802
1701,Azul Mexican Food & Tequila Bar (Sacramento/20th),1050 20th Street,Sacramento,95811,CA,38.57631,-121.4802
3327,Mercantile Saloon (Sacramento/L),1928 L St,Sacramento,95811,CA,38.57444,-121.48122
2541,Faces (Sacramento/K),2000 K St,Sacramento,95811,CA,38.57511,-121.48042
3592,Old Spaghetti Factory (Sacramento/J),1910 J St,Sacramento,95811,CA,38.57668,-121.48074
1017393,Sawasdee Thai Cuisine (Sacramento/J),1830 J Street,Sacramento,95811,CA,38.57695,-121.48147
1760,Beach Hut Deli (Sacramento/Fair Oaks),2535 Fair Oaks Boulevard,Sacramento,95825,CA,38.57579,-121.40254
2555,Old Spaghetti Factory (Sacramento/Watt),1625 Watt Ave,Sacramento,95864,CA,38.594318,-121.383159
3265,Maple Room (Sacramento/Arden),2740 Arden Way,Sacramento,95825,CA,38.59565,-121.39869
4635,The Office (Sacramento/Fulton),1148 Fulton Avenue,Sacramento,95864,CA,38.586141,-121.400976
3464,Mountain Mikes (Sacramento/Fulton),1319 Fulton Ave,Sacramento,95864,CA,38.595398,-121.401419
2020,Napoli's Culinary Academy (Sacramento/Fulton),1401 Fulton Avenue,Sacramento,95864,CA,38.590972,-121.402126
1017334,Heat Shabu (Sacramento/Fair Oaks),2610 Fair Oaks Boulevard,Sacramento,95864,CA,38.574149,-121.401092
1101750,Pioneer Tap Room (Fairfield/Suisun Valley),4495 Suisun Valley Rd,Fairfield,94534,CA,38.262853,-122.113906
2293,Cornerstone (Sacramento/J),2326 J St,Sacramento,95816,CA,38.5752,-121.47495
1026156,Midtown's Cantina Alley (Sacramento/Jazz Alley),2320 Jazz Alley,Sacramento,95816,CA,38.574769,-121.47526
2169,Chicago Fire (Sacramento/J),2416 J St,Sacramento,95816,CA,38.57494,-121.47382
1759,Beach Hut Deli (Sacramento/J),2406 J Street,Sacramento,95816,CA,38.57505,-121.47417
4611,The Golden Bear (Sacramento/K),2326 K St,Sacramento,95816,CA,38.57417,-121.47549
4531,Tapa The World (Sacramento/J),2115 J St,Sacramento,95816,CA,38.57642,-121.47781
4527,O Toro (Sacramento/J),2131 J St,Sacramento,95816,CA,38.5761,-121.4773
13956,Kasbah Lounge (Sacramento/J),2115 J St. Unit 101,Sacramento,95816,CA,38.57642,-121.47781
3843,The Flamingo House Social Club (Sacramento/K),2315 K Street,Sacramento,95816,CA,38.5745,-121.47569
4239,Scotts Seafood On The River (Sacramento/Riverside),4350 Riverside Blvd,Sacramento,95822,CA,38.53424,-121.51813
4146,Round Table (Sacramento/398 Florin),398 Florin Rd,Sacramento,95831,CA,38.50785,-121.5419
4793,Vientos Mexican Cocina (Sacramento/Greenhaven Drive),7600 Greenhaven Drive,Sacramento,95831,CA,38.48114,-121.51801
1065119,Cacio (Sacramento/Greenhaven),7600 Greenhaven Sr Ste 23,Sacramento,95831,CA,38.48114,-121.51801
2782,Heavenlys Yogurt (Sacramento/Greenhaven),7600 Greenhaven Dr,Sacramento,95831,CA,38.48114,-121.51801
1053597,Hop Junction (Elk Grove/Greenhaven),7600 Greenhaven Dr Ste 20,Elk Grove,95831,CA,38.48114,-121.51801
2503,Elks Lodge (Sacramento/Riverside),6446 Riverside,Sacramento,95831,CA,38.51002,-121.543091
3852,Riverside Sports Bar (Sacramento/Riverside),6401 Riverside Boulevard,Sacramento,95831,CA,38.510379,-121.541901
8133,2M - Iron Horse Tavern (Sacramento/Airport),6900 Airport Boulevard,Sacramento,95837,CA,38.69358,-121.591
2029,2M - Cafeteria 15 L (Terminal B) (Sacramento/Airport),Airport Blvd,Sacramento,95837,CA,38.677386,-121.590794
2664,2M - Gateway Bar (Terminal B) (Sacramento/Airport),Airport Blvd,Sacramento,95837,CA,38.677386,-121.590794
1017348,2M - Burgers & Brew (Sacramento/Airport),6850 Airport Boulevard 28,Sacramento,95837,CA,38.69148,-121.58639
1017349,2M - Esquire Grill (Sacramento/Airport),6850 Airport Blvd Terminal B,Sacramento,95837,CA,38.691526,-121.586357
1023202,2M - La Taqueria (Sacramento/Airport),6900 Airport Blvd W,Sacramento,95837,CA,38.690864,-121.592995
1098290,Escape Lounge A (Sacramento/Airport),6850 Airport Blvd,Sacramento,95837,CA,38.69148,-121.58639
1101751,Escape Lounge B (Sacramento/Airport),6850 Airport Blvd Terminal B,Sacramento,95837,CA,38.69148,-121.58639
1017338,Four Points by Sheraton (Sacramento/Duckhorn),4900 Duckhorn Drive,Sacramento,95834,CA,38.65499,-121.53905
8133,2M - Iron Horse Tavern (Sacramento/Airport),6900 Airport Boulevard,Sacramento,95837,CA,38.69358,-121.591
2029,2M - Cafeteria 15 L (Terminal B) (Sacramento/Airport),Airport Blvd,Sacramento,95837,CA,38.677386,-121.590794
2664,2M - Gateway Bar (Terminal B) (Sacramento/Airport),Airport Blvd,Sacramento,95837,CA,38.677386,-121.590794
1017348,2M - Burgers & Brew (Sacramento/Airport),6850 Airport Boulevard 28,Sacramento,95837,CA,38.69148,-121.58639
1017349,2M - Esquire Grill (Sacramento/Airport),6850 Airport Blvd Terminal B,Sacramento,95837,CA,38.691526,-121.586357
